CitationYear,Citation,evaluationMetric,System,PageSource,Site,longitude,latitude,Sample,incubationTime_d,DOCf_mgL,DOCi_mgL,addedNutrients,TDNi_mgNL,DINi_mgNL,SRPi_mgPL,TDP_mgPL
2015,"Knapik, H. G., Fernandes, C. V. S., De Azevedo, J. C. R., Dos Santos, M. M., Dall’Agnol, P., & Fontane, D. G. (2015). Biodegradability of anthropogenic organic matter in polluted rivers using fluorescence, UV, and BDOC measurements. Environmental Monitoring and Assessment, 187(3), 104. https://doi.org/10.1007/s10661-015-4266-3",BDOC,River,Fig 2,"Igassu River, Brazil",-25.972949,-51.815734,Exp B Dec 2013 IG02,6,7.24,7.93,No,NA,NA,NA,NA
2015,"Knapik, H. G., Fernandes, C. V. S., De Azevedo, J. C. R., Dos Santos, M. M., Dall’Agnol, P., & Fontane, D. G. (2015). Biodegradability of anthropogenic organic matter in polluted rivers using fluorescence, UV, and BDOC measurements. Environmental Monitoring and Assessment, 187(3), 104. https://doi.org/10.1007/s10661-015-4266-3",BDOC,River,Fig 2,"Igassu River, Brazil",-25.972949,-51.815734,Exp B Dec 2013 IG02,10,6.35,7.93,No,NA,NA,NA,NA
2015,"Knapik, H. G., Fernandes, C. V. S., De Azevedo, J. C. R., Dos Santos, M. M., Dall’Agnol, P., & Fontane, D. G. (2015). Biodegradability of anthropogenic organic matter in polluted rivers using fluorescence, UV, and BDOC measurements. Environmental Monitoring and Assessment, 187(3), 104. https://doi.org/10.1007/s10661-015-4266-3",BDOC,River,Fig 2,"Igassu River, Brazil",-25.972949,-51.815734,Exp B Dec 2013 IG05,1,6.08,7.28,No,NA,NA,NA,NA
2015,"Knapik, H. G., Fernandes, C. V. S., De Azevedo, J. C. R., Dos Santos, M. M., Dall’Agnol, P., & Fontane, D. G. (2015). Biodegradability of anthropogenic organic matter in polluted rivers using fluorescence, UV, and BDOC measurements. Environmental Monitoring and Assessment, 187(3), 104. https://doi.org/10.1007/s10661-015-4266-3",BDOC,River,Fig 2,"Igassu River, Brazil",-25.972949,-51.815734,Exp B Dec 2013 IG05,2,5.85,7.28,No,NA,NA,NA,NA
2015,"Knapik, H. G., Fernandes, C. V. S., De Azevedo, J. C. R., Dos Santos, M. M., Dall’Agnol, P., & Fontane, D. G. (2015). Biodegradability of anthropogenic organic matter in polluted rivers using fluorescence, UV, and BDOC measurements. Environmental Monitoring and Assessment, 187(3), 104. https://doi.org/10.1007/s10661-015-4266-3",BDOC,River,Fig 2,"Igassu River, Brazil",-25.972949,-51.815734,Exp B Dec 2013 IG05,3,5.46,7.28,No,NA,NA,NA,NA
2015,"Knapik, H. G., Fernandes, C. V. S., De Azevedo, J. C. R., Dos Santos, M. M., Dall’Agnol, P., & Fontane, D. G. (2015). Biodegradability of anthropogenic organic matter in polluted rivers using fluorescence, UV, and BDOC measurements. Environmental Monitoring and Assessment, 187(3), 104. https://doi.org/10.1007/s10661-015-4266-3",BDOC,River,Fig 2,"Igassu River, Brazil",-25.972949,-51.815734,Exp B Dec 2013 IG05,4,5.38,7.28,No,NA,NA,NA,NA
2015,"Knapik, H. G., Fernandes, C. V. S., De Azevedo, J. C. R., Dos Santos, M. M., Dall’Agnol, P., & Fontane, D. G. (2015). Biodegradability of anthropogenic organic matter in polluted rivers using fluorescence, UV, and BDOC measurements. Environmental Monitoring and Assessment, 187(3), 104. https://doi.org/10.1007/s10661-015-4266-3",BDOC,River,Fig 2,"Igassu River, Brazil",-25.972949,-51.815734,Exp B Dec 2013 IG05,5,6.35,7.28,No,NA,NA,NA,NA
2015,"Knapik, H. G., Fernandes, C. V. S., De Azevedo, J. C. R., Dos Santos, M. M., Dall’Agnol, P., & Fontane, D. G. (2015). Biodegradability of anthropogenic organic matter in polluted rivers using fluorescence, UV, and BDOC measurements. Environmental Monitoring and Assessment, 187(3), 104. https://doi.org/10.1007/s10661-015-4266-3",BDOC,River,Fig 2,"Igassu River, Brazil",-25.972949,-51.815734,Exp B Dec 2013 IG05,6,6.15,7.28,No,NA,NA,NA,NA
2015,"Knapik, H. G., Fernandes, C. V. S., De Azevedo, J. C. R., Dos Santos, M. M., Dall’Agnol, P., & Fontane, D. G. (2015). Biodegradability of anthropogenic organic matter in polluted rivers using fluorescence, UV, and BDOC measurements. Environmental Monitoring and Assessment, 187(3), 104. https://doi.org/10.1007/s10661-015-4266-3",BDOC,River,Fig 2,"Igassu River, Brazil",-25.972949,-51.815734,Exp B Dec 2013 IG05,10,4.92,7.28,No,NA,NA,NA,NA
1999,"Gayte, X., Fontvieille, D., & Wilkinson, K. J. (1999). Bacterial Stimulation in Mixed Cultures of Bacteria and Organic Carbon from River and Lake Waters. Microbial Ecology, 38(3), 285–295. https://doi.org/10.1007/PL00021036",BDOC,Lake,Fig 1,Lake Bourget,45.731392,5.870153,Control (Lake Bourget water),0.67,2.71,2.83,No,NA,NA,NA,NA
1999,"Gayte, X., Fontvieille, D., & Wilkinson, K. J. (1999). Bacterial Stimulation in Mixed Cultures of Bacteria and Organic Carbon from River and Lake Waters. Microbial Ecology, 38(3), 285–295. https://doi.org/10.1007/PL00021036",BDOC,Lake,Fig 1,Lake Bourget,45.731392,5.870153,Control (Lake Bourget water),1.67,2.35,2.83,No,NA,0.02632,0.019,NA
1999,"Gayte, X., Fontvieille, D., & Wilkinson, K. J. (1999). Bacterial Stimulation in Mixed Cultures of Bacteria and Organic Carbon from River and Lake Waters. Microbial Ecology, 38(3), 285–295. https://doi.org/10.1007/PL00021036",BDOC,Lake,Fig 1,Lake Bourget,45.731392,5.870153,1,0.67,7.45,7.76,Yes,NA,0.02632,0.019,NA
1999,"Gayte, X., Fontvieille, D., & Wilkinson, K. J. (1999). Bacterial Stimulation in Mixed Cultures of Bacteria and Organic Carbon from River and Lake Waters. Microbial Ecology, 38(3), 285–295. https://doi.org/10.1007/PL00021036",BDOC,Lake,Fig 1,Lake Bourget,45.731392,5.870153,1,1.67,7.34,7.76,Yes,NA,0.02632,0.019,NA
1999,"Gayte, X., Fontvieille, D., & Wilkinson, K. J. (1999). Bacterial Stimulation in Mixed Cultures of Bacteria and Organic Carbon from River and Lake Waters. Microbial Ecology, 38(3), 285–295. https://doi.org/10.1007/PL00021036",BDOC,Lake,Fig 1,Lake Bourget,45.731392,5.870153,2,0.67,7.75,7.85,Yes,NA,0.02632,0.019,NA
1999,"Gayte, X., Fontvieille, D., & Wilkinson, K. J. (1999). Bacterial Stimulation in Mixed Cultures of Bacteria and Organic Carbon from River and Lake Waters. Microbial Ecology, 38(3), 285–295. https://doi.org/10.1007/PL00021036",BDOC,Lake,Fig 1,Lake Bourget,45.731392,5.870153,2,1.67,7.43,7.85,Yes,NA,0.02632,0.019,NA
1999,"Gayte, X., Fontvieille, D., & Wilkinson, K. J. (1999). Bacterial Stimulation in Mixed Cultures of Bacteria and Organic Carbon from River and Lake Waters. Microbial Ecology, 38(3), 285–295. https://doi.org/10.1007/PL00021036",BDOC,Lake,Fig 1,Lake Bourget,45.731392,5.870153,3,0.67,7.48,7.69,Yes,NA,0.02632,0.019,NA
1999,"Gayte, X., Fontvieille, D., & Wilkinson, K. J. (1999). Bacterial Stimulation in Mixed Cultures of Bacteria and Organic Carbon from River and Lake Waters. Microbial Ecology, 38(3), 285–295. https://doi.org/10.1007/PL00021036",BDOC,Lake,Fig 1,Lake Bourget,45.731392,5.870153,3,1.67,7.14,7.69,Yes,NA,0.02632,0.019,NA
1999,"Gayte, X., Fontvieille, D., & Wilkinson, K. J. (1999). Bacterial Stimulation in Mixed Cultures of Bacteria and Organic Carbon from River and Lake Waters. Microbial Ecology, 38(3), 285–295. https://doi.org/10.1007/PL00021036",BDOC,Lake,Fig 1,Lake Bourget,45.731392,5.870153,4,0.67,7.32,7.66,Yes,NA,0.02632,0.019,NA
1999,"Gayte, X., Fontvieille, D., & Wilkinson, K. J. (1999). Bacterial Stimulation in Mixed Cultures of Bacteria and Organic Carbon from River and Lake Waters. Microbial Ecology, 38(3), 285–295. https://doi.org/10.1007/PL00021036",BDOC,Lake,Fig 1,Lake Bourget,45.731392,5.870153,4,1.67,7.35,7.66,Yes,NA,0.02632,0.019,NA
1999,"Gayte, X., Fontvieille, D., & Wilkinson, K. J. (1999). Bacterial Stimulation in Mixed Cultures of Bacteria and Organic Carbon from River and Lake Waters. Microbial Ecology, 38(3), 285–295. https://doi.org/10.1007/PL00021036",BDOC,Lake,Fig 1,Lake Bourget,45.731392,5.870153,5,0.67,7.24,7.57,Yes,NA,0.02632,0.019,NA
1999,"Gayte, X., Fontvieille, D., & Wilkinson, K. J. (1999). Bacterial Stimulation in Mixed Cultures of Bacteria and Organic Carbon from River and Lake Waters. Microbial Ecology, 38(3), 285–295. https://doi.org/10.1007/PL00021036",BDOC,Lake,Fig 1,Lake Bourget,45.731392,5.870153,5,1.67,5.8,7.57,Yes,NA,0.02632,0.019,NA
2013,"Risse-Buhl, U., Hagedorn, F., Dümig, A., Gessner, M. O., Schaaf, W., Nii-Annang, S., et al. (2013). Dynamics, chemical properties and bioavailability of DOC in an early successional catchment. Biogeosciences, 10(7), 4751–4765. https://doi.org/10.5194/bg-10-4751-2013",k first order,Lake,Fig 6,"Chicken Creek Catchment, Lower Lusatia, Germany",51.47389,14.122491,Pond water with pond microbes,7,11.67,8,Yes,NA,0.2338,2.1,NA
2013,"Risse-Buhl, U., Hagedorn, F., Dümig, A., Gessner, M. O., Schaaf, W., Nii-Annang, S., et al. (2013). Dynamics, chemical properties and bioavailability of DOC in an early successional catchment. Biogeosciences, 10(7), 4751–4765. https://doi.org/10.5194/bg-10-4751-2013",k first order,Lake,Fig 6,"Chicken Creek Catchment, Lower Lusatia, Germany",51.47389,14.122491,Pond water with pond microbes,14,8.5,8,Yes,NA,0.2338,2.1,NA
2013,"Risse-Buhl, U., Hagedorn, F., Dümig, A., Gessner, M. O., Schaaf, W., Nii-Annang, S., et al. (2013). Dynamics, chemical properties and bioavailability of DOC in an early successional catchment. Biogeosciences, 10(7), 4751–4765. https://doi.org/10.5194/bg-10-4751-2013",k first order,Lake,Fig 6,"Chicken Creek Catchment, Lower Lusatia, Germany",51.47389,14.122491,Pond water with pond microbes,42,11.47,8,Yes,NA,0.2338,2.1,NA
2013,"Risse-Buhl, U., Hagedorn, F., Dümig, A., Gessner, M. O., Schaaf, W., Nii-Annang, S., et al. (2013). Dynamics, chemical properties and bioavailability of DOC in an early successional catchment. Biogeosciences, 10(7), 4751–4765. https://doi.org/10.5194/bg-10-4751-2013",k first order,Lake,Fig 6,"Chicken Creek Catchment, Lower Lusatia, Germany",51.47389,14.122491,Pond water with pond microbes,70,8.57,8,Yes,NA,0.2338,2.1,NA
2024,"Chupakov, A. V., Neverova, N. V., Chupakova, A. A., Zabelina, S. A., Shirokova, L. S., Vorobyeva, T. Ya., & Pokrovsky, O. S. (2024). Seasonal and spatial pattern of dissolved organic matter biodegradation and photodegradation in boreal humic waters. Biogeosciences, 21(24), 5725–5743. https://doi.org/10.5194/bg-21-5725-2024",BDOC,Lake,Supplemental Fig S1,Lake Temnoe,64.47683,41.74533,Lake Temnoe 0.5m June,2,11.98,12.6,No,NA,0.1261,0.0029,NA
2024,"Chupakov, A. V., Neverova, N. V., Chupakova, A. A., Zabelina, S. A., Shirokova, L. S., Vorobyeva, T. Ya., & Pokrovsky, O. S. (2024). Seasonal and spatial pattern of dissolved organic matter biodegradation and photodegradation in boreal humic waters. Biogeosciences, 21(24), 5725–5743. https://doi.org/10.5194/bg-21-5725-2024",BDOC,Lake,Supplemental Fig S1,Lake Temnoe,64.47683,41.74533,Lake Temnoe 0.5m June,5,12.29,12.6,No,NA,0.1261,0.0029,NA
2024,"Chupakov, A. V., Neverova, N. V., Chupakova, A. A., Zabelina, S. A., Shirokova, L. S., Vorobyeva, T. Ya., & Pokrovsky, O. S. (2024). Seasonal and spatial pattern of dissolved organic matter biodegradation and photodegradation in boreal humic waters. Biogeosciences, 21(24), 5725–5743. https://doi.org/10.5194/bg-21-5725-2024",BDOC,Lake,Supplemental Fig S1,Lake Temnoe,64.47683,41.74533,Lake Temnoe 0.5m June,8,11.9,12.6,No,NA,0.1261,0.0029,NA
2024,"Chupakov, A. V., Neverova, N. V., Chupakova, A. A., Zabelina, S. A., Shirokova, L. S., Vorobyeva, T. Ya., & Pokrovsky, O. S. (2024). Seasonal and spatial pattern of dissolved organic matter biodegradation and photodegradation in boreal humic waters. Biogeosciences, 21(24), 5725–5743. https://doi.org/10.5194/bg-21-5725-2024",BDOC,Lake,Supplemental Fig S1,Lake Temnoe,64.47683,41.74533,Lake Temnoe 0.5m June,12,12.36,12.6,No,NA,0.1261,0.0029,NA
2024,"Chupakov, A. V., Neverova, N. V., Chupakova, A. A., Zabelina, S. A., Shirokova, L. S., Vorobyeva, T. Ya., & Pokrovsky, O. S. (2024). Seasonal and spatial pattern of dissolved organic matter biodegradation and photodegradation in boreal humic waters. Biogeosciences, 21(24), 5725–5743. https://doi.org/10.5194/bg-21-5725-2024",BDOC,Lake,Supplemental Fig S1,Lake Temnoe,64.47683,41.74533,Lake Temnoe 0.5m June,15,11.15,12.6,No,NA,0.1261,0.0029,NA
2024,"Chupakov, A. V., Neverova, N. V., Chupakova, A. A., Zabelina, S. A., Shirokova, L. S., Vorobyeva, T. Ya., & Pokrovsky, O. S. (2024). Seasonal and spatial pattern of dissolved organic matter biodegradation and photodegradation in boreal humic waters. Biogeosciences, 21(24), 5725–5743. https://doi.org/10.5194/bg-21-5725-2024",BDOC,Lake,Supplemental Fig S1,Lake Temnoe,64.47683,41.74533,Lake Temnoe 0.5m June,21,12,12.6,No,NA,0.1261,0.0029,NA
2024,"Chupakov, A. V., Neverova, N. V., Chupakova, A. A., Zabelina, S. A., Shirokova, L. S., Vorobyeva, T. Ya., & Pokrovsky, O. S. (2024). Seasonal and spatial pattern of dissolved organic matter biodegradation and photodegradation in boreal humic waters. Biogeosciences, 21(24), 5725–5743. https://doi.org/10.5194/bg-21-5725-2024",BDOC,Lake,Supplemental Fig S1,Lake Temnoe,64.47683,41.74533,Lake Temnoe 0.5m Aug,2,17.96,19,No,NA,0.0951,0.0009,NA
2024,"Chupakov, A. V., Neverova, N. V., Chupakova, A. A., Zabelina, S. A., Shirokova, L. S., Vorobyeva, T. Ya., & Pokrovsky, O. S. (2024). Seasonal and spatial pattern of dissolved organic matter biodegradation and photodegradation in boreal humic waters. Biogeosciences, 21(24), 5725–5743. https://doi.org/10.5194/bg-21-5725-2024",BDOC,Lake,Supplemental Fig S1,Lake Temnoe,64.47683,41.74533,Lake Temnoe 0.5m Aug,5,19.41,19,No,NA,0.0951,0.0009,NA
2024,"Chupakov, A. V., Neverova, N. V., Chupakova, A. A., Zabelina, S. A., Shirokova, L. S., Vorobyeva, T. Ya., & Pokrovsky, O. S. (2024). Seasonal and spatial pattern of dissolved organic matter biodegradation and photodegradation in boreal humic waters. Biogeosciences, 21(24), 5725–5743. https://doi.org/10.5194/bg-21-5725-2024",BDOC,Lake,Supplemental Fig S1,Lake Temnoe,64.47683,41.74533,Lake Temnoe 0.5m Aug,8,18.64,19,No,NA,0.0951,0.0009,NA
2024,"Chupakov, A. V., Neverova, N. V., Chupakova, A. A., Zabelina, S. A., Shirokova, L. S., Vorobyeva, T. Ya., & Pokrovsky, O. S. (2024). Seasonal and spatial pattern of dissolved organic matter biodegradation and photodegradation in boreal humic waters. Biogeosciences, 21(24), 5725–5743. https://doi.org/10.5194/bg-21-5725-2024",BDOC,Lake,Supplemental Fig S1,Lake Temnoe,64.47683,41.74533,Lake Temnoe 0.5m Aug,12,18.81,19,No,NA,0.0951,0.0009,NA
2024,"Chupakov, A. V., Neverova, N. V., Chupakova, A. A., Zabelina, S. A., Shirokova, L. S., Vorobyeva, T. Ya., & Pokrovsky, O. S. (2024). Seasonal and spatial pattern of dissolved organic matter biodegradation and photodegradation in boreal humic waters. Biogeosciences, 21(24), 5725–5743. https://doi.org/10.5194/bg-21-5725-2024",BDOC,Lake,Supplemental Fig S1,Lake Temnoe,64.47683,41.74533,Lake Temnoe 0.5m Aug,15,17.4,19,No,NA,0.0951,0.0009,NA
2024,"Chupakov, A. V., Neverova, N. V., Chupakova, A. A., Zabelina, S. A., Shirokova, L. S., Vorobyeva, T. Ya., & Pokrovsky, O. S. (2024). Seasonal and spatial pattern of dissolved organic matter biodegradation and photodegradation in boreal humic waters. Biogeosciences, 21(24), 5725–5743. https://doi.org/10.5194/bg-21-5725-2024",BDOC,Lake,Supplemental Fig S1,Lake Temnoe,64.47683,41.74533,Lake Temnoe 0.5m Aug,21,17.93,19,No,NA,0.0951,0.0009,NA
2024,"Chupakov, A. V., Neverova, N. V., Chupakova, A. A., Zabelina, S. A., Shirokova, L. S., Vorobyeva, T. Ya., & Pokrovsky, O. S. (2024). Seasonal and spatial pattern of dissolved organic matter biodegradation and photodegradation in boreal humic waters. Biogeosciences, 21(24), 5725–5743. https://doi.org/10.5194/bg-21-5725-2024",BDOC,Lake,Supplemental Fig S1,Lake Temnoe,64.47683,41.74533,Lake Temnoe 0.5m Oct,2,18.83,19.4,No,NA,0.1044,0.0038,NA
2024,"Chupakov, A. V., Neverova, N. V., Chupakova, A. A., Zabelina, S. A., Shirokova, L. S., Vorobyeva, T. Ya., & Pokrovsky, O. S. (2024). Seasonal and spatial pattern of dissolved organic matter biodegradation and photodegradation in boreal humic waters. Biogeosciences, 21(24), 5725–5743. https://doi.org/10.5194/bg-21-5725-2024",BDOC,Lake,Supplemental Fig S1,Lake Temnoe,64.47683,41.74533,Lake Temnoe 0.5m Oct,5,18.89,19.4,No,NA,0.1044,0.0038,NA
2024,"Chupakov, A. V., Neverova, N. V., Chupakova, A. A., Zabelina, S. A., Shirokova, L. S., Vorobyeva, T. Ya., & Pokrovsky, O. S. (2024). Seasonal and spatial pattern of dissolved organic matter biodegradation and photodegradation in boreal humic waters. Biogeosciences, 21(24), 5725–5743. https://doi.org/10.5194/bg-21-5725-2024",BDOC,Lake,Supplemental Fig S1,Lake Temnoe,64.47683,41.74533,Lake Temnoe 0.5m Oct,8,19.07,19.4,No,NA,0.1044,0.0038,NA
2024,"Chupakov, A. V., Neverova, N. V., Chupakova, A. A., Zabelina, S. A., Shirokova, L. S., Vorobyeva, T. Ya., & Pokrovsky, O. S. (2024). Seasonal and spatial pattern of dissolved organic matter biodegradation and photodegradation in boreal humic waters. Biogeosciences, 21(24), 5725–5743. https://doi.org/10.5194/bg-21-5725-2024",BDOC,Lake,Supplemental Fig S1,Lake Temnoe,64.47683,41.74533,Lake Temnoe 0.5m Oct,12,18.18,19.4,No,NA,0.1044,0.0038,NA
2024,"Chupakov, A. V., Neverova, N. V., Chupakova, A. A., Zabelina, S. A., Shirokova, L. S., Vorobyeva, T. Ya., & Pokrovsky, O. S. (2024). Seasonal and spatial pattern of dissolved organic matter biodegradation and photodegradation in boreal humic waters. Biogeosciences, 21(24), 5725–5743. https://doi.org/10.5194/bg-21-5725-2024",BDOC,Lake,Supplemental Fig S1,Lake Temnoe,64.47683,41.74533,Lake Temnoe 0.5m Oct,15,17.66,19.4,No,NA,0.1044,0.0038,NA
2024,"Chupakov, A. V., Neverova, N. V., Chupakova, A. A., Zabelina, S. A., Shirokova, L. S., Vorobyeva, T. Ya., & Pokrovsky, O. S. (2024). Seasonal and spatial pattern of dissolved organic matter biodegradation and photodegradation in boreal humic waters. Biogeosciences, 21(24), 5725–5743. https://doi.org/10.5194/bg-21-5725-2024",BDOC,Lake,Supplemental Fig S1,Lake Temnoe,64.47683,41.74533,Lake Temnoe 0.5m Oct,21,18.11,19.4,No,NA,0.1044,0.0038,NA
2024,"Chupakov, A. V., Neverova, N. V., Chupakova, A. A., Zabelina, S. A., Shirokova, L. S., Vorobyeva, T. Ya., & Pokrovsky, O. S. (2024). Seasonal and spatial pattern of dissolved organic matter biodegradation and photodegradation in boreal humic waters. Biogeosciences, 21(24), 5725–5743. https://doi.org/10.5194/bg-21-5725-2024",BDOC,Lake,Supplemental Fig S1,Lake Temnoe,64.47683,41.74533,Lake Temnoe 5m June,2,18.67,19.2,No,NA,0.158,0.0033,NA
2024,"Chupakov, A. V., Neverova, N. V., Chupakova, A. A., Zabelina, S. A., Shirokova, L. S., Vorobyeva, T. Ya., & Pokrovsky, O. S. (2024). Seasonal and spatial pattern of dissolved organic matter biodegradation and photodegradation in boreal humic waters. Biogeosciences, 21(24), 5725–5743. https://doi.org/10.5194/bg-21-5725-2024",BDOC,Lake,Supplemental Fig S1,Lake Temnoe,64.47683,41.74533,Lake Temnoe 5m June,5,18.46,19.2,No,NA,0.158,0.0033,NA
2024,"Chupakov, A. V., Neverova, N. V., Chupakova, A. A., Zabelina, S. A., Shirokova, L. S., Vorobyeva, T. Ya., & Pokrovsky, O. S. (2024). Seasonal and spatial pattern of dissolved organic matter biodegradation and photodegradation in boreal humic waters. Biogeosciences, 21(24), 5725–5743. https://doi.org/10.5194/bg-21-5725-2024",BDOC,Lake,Supplemental Fig S1,Lake Temnoe,64.47683,41.74533,Lake Temnoe 5m June,8,18.83,19.2,No,NA,0.158,0.0033,NA
