DOMSource,abundance,exp_mass,formula,class,group,C,H,O,N,S,P,E,S34,N15,D,Cl,Fl,Cl37,Br,Br81,I,M,NH4,POE,NOE,Z,neutral_mass,theor_mass,err_ppm,AE_ppm,NM,KM,KMD,DBE,O_C,H_C,DBEO,max_LA,actual_LA,rule_13,max_H,H_test,C13_mass,C13_abund,C13_mass2,C13_abund2,S34_mass,S34_abund,tag,fileName
CHLOR,1.6,525.234241447385,C26H38O11,O11,CHO,26,38,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,526.241517899545,525.23413560534,0.201128267378893,0.2,525,524.64776020116,0.352239798840287,8,0.423076923076923,1.46153846153846,-3,40.4801086198077,37,0.9,54,0.7,0,0,0,0,0,0,Unambiguous,CHLOR Control_100-800_Assigned.csv
CHLOR,3.4,524.236398594927,C22H39NO13,NO13,CHNO,22,39,13,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,525.243675047087,524.23486388924,2.92189275158495,2.92,524,523.651031548945,0.348968451054702,4,0.590909090909091,1.77272727272727,-9,40.4032415647231,36,0.9,46,0.8,0,0,0,0,0,0,Unambiguous,CHLOR Control_100-800_Assigned.csv
CHLOR,2.7,522.220252831523,C22H37NO13,NO13,CHNO,22,37,13,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,523.227529283683,522.21921382544,1.98576341139845,1.99,522,521.637137031913,0.362862968087256,5,0.590909090909091,1.68181818181818,-8,40.2481915598154,36,0.9,46,0.8,0,0,0,0,0,0,Unambiguous,CHLOR Control_100-800_Assigned.csv
CHLOR,10.2,520.277777278716,C24H43NO11,NO11,CHNO,24,43,11,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,521.285053730876,520.27633477224,2.76721242117151,2.77,520,519.69683046466,0.303169535339634,4,0.458333333333333,1.79166666666667,-7,40.0987393249538,36,0.9,50,0.9,0,0,0,0,0,0,Unambiguous,CHLOR Control_100-800_Assigned.csv
CHLOR,19.7,518.262231517027,C24H41NO11,NO11,CHNO,24,41,11,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,519.269507969187,518.26068470844,2.9788165177013,2.98,518,517.683535279376,0.31646472062414,5,0.458333333333333,1.70833333333333,-6,39.9436893200461,36,0.9,50,0.8,0,0,0,0,0,0,Unambiguous,CHLOR Control_100-800_Assigned.csv
CHLOR,2.6,518.24672147269,C20H41NO14,NO14,CHNO,20,41,14,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,519.25399792485,518.24542857534,2.48991313537021,2.49,518,517.668042553692,0.33195744630757,1,0.7,2.05,-13,39.9425157713462,35,0.9,42,1,0,0,0,0,0,0,Unambiguous,CHLOR Control_100-800_Assigned.csv
CHLOR,2.7,517.244668608197,C28H38O9,O9,CHO,28,38,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,518.251945060357,517.24430636074,0.698979445833369,0.7,517,516.66710859038,0.332891409619833,10,0.321428571428571,1.35714285714286,1,39.8655063702231,37,0.9,58,0.7,0,0,0,0,0,0,Unambiguous,CHLOR Control_100-800_Assigned.csv
CHLOR,5.2,515.272162969545,C22H44O13,O13,CHO,22,44,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,516.279439421705,515.27091504134,2.41715650352471,2.42,515,514.696805469145,0.303194530854853,1,0.590909090909091,2,-12,39.7137070379615,35,0.9,46,1,0,0,0,0,0,0,Unambiguous,CHLOR Control_100-800_Assigned.csv
CHLOR,3.2,513.234047143337,C25H38O11,O11,CHO,25,38,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,514.241323595497,513.23413560534,-0.172024298082202,0.17,513,512.660965421277,0.339034578723044,7,0.44,1.52,-4,39.5570316967308,36,0.9,52,0.7,0,0,0,0,0,0,Unambiguous,CHLOR Control_100-800_Assigned.csv
CHLOR,2.4,512.308904498702,C23H47NO11,NO11,CHNO,23,47,11,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,513.316180950862,512.30763489984,2.4733271794462,2.47,512,511.736855799184,0.263144200816441,1,0.478260869565217,2.04347826086957,-10,39.4857624116923,35,0.9,48,1,0,0,0,0,0,0,Unambiguous,CHLOR Control_100-800_Assigned.csv
CHLOR,1.9,511.254791485389,C26H40O10,O10,CHO,26,40,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,512.262067937549,511.25487104684,-0.155313961536393,0.16,511,510.683919817878,0.316080182121937,7,0.384615384615385,1.53846153846154,-3,39.4047805768462,36,0.9,54,0.7,0,0,0,0,0,0,Unambiguous,CHLOR Control_100-800_Assigned.csv
CHLOR,1.5,511.218221380849,C25H36O11,O11,CHO,25,36,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,512.225497833009,511.21848554154,-0.515711717741554,0.52,511,510.647390547843,0.352609452156685,8,0.44,1.44,-3,39.4019816918231,36,0.9,52,0.7,0,0,0,0,0,0,Unambiguous,CHLOR Control_100-800_Assigned.csv
CHLOR,7.4,510.271098673381,C26H41NO9,NO9,CHNO,26,41,9,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,511.278375125541,510.27085546384,0.475689081281304,0.48,510,509.701325406052,0.298674593948363,7,0.346153846153846,1.57692307692308,-2,39.3290870704615,36,0.9,54,0.8,0,0,0,0,0,0,Unambiguous,CHLOR Control_100-800_Assigned.csv
CHLOR,2.5,507.245810025217,C23H40O12,O12,CHO,23,40,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,508.253086477377,507.24470029144,2.18342752127265,2.18,507,506.679414822219,0.320585177780913,4,0.521739130434783,1.73913043478261,-8,39.0963059033539,35,0.9,48,0.8,0,0,0,0,0,0,Unambiguous,CHLOR Control_100-800_Assigned.csv
CHLOR,12.7,506.225727109183,C22H37NO12,NO12,CHNO,22,37,12,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,507.233003561343,506.22429920314,2.81508898870638,2.82,506,505.660470939882,0.339529060117627,5,0.545454545454545,1.68181818181818,-7,39.0178135119462,35,0.9,46,0.8,0,0,0,0,0,0,Unambiguous,CHLOR Control_100-800_Assigned.csv
CHLOR,15.2,504.282871555289,C24H43NO10,NO10,CHNO,24,43,10,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,505.290148007449,504.28142014994,2.87241964756907,2.87,504,503.719784795856,0.280215204143701,4,0.416666666666667,1.79166666666667,-6,38.8683612770846,35,0.9,50,0.9,0,0,0,0,0,0,Unambiguous,CHLOR Control_100-800_Assigned.csv
CHLOR,1.9,503.22865854169,C27H36O9,O9,CHO,27,36,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,504.23593499385,503.22865629694,0.00445178476007578,0,503,502.666748925926,0.333251074073814,10,0.333333333333333,1.33333333333333,1,38.7873794422385,36,0.9,56,0.6,0,0,0,0,0,0,Unambiguous,CHLOR Control_100-800_Assigned.csv
CHLOR,1.8,503.213868499411,C23H36O12,O12,CHO,23,36,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,504.221144951571,503.21340016384,0.928829691760989,0.93,503,502.65197539834,0.348024601659688,6,0.521739130434783,1.56521739130435,-6,38.7862058935385,35,0.9,48,0.8,0,0,0,0,0,0,Unambiguous,CHLOR Control_100-800_Assigned.csv
CHLOR,1.4,501.25627290338,C21H42O13,O13,CHO,21,42,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,502.26354935554,501.25526497754,2.00676684892432,2.01,501,500.696565671041,0.303434328959213,1,0.619047619047619,2,-12,38.6355801099769,34,0.9,44,1,0,0,0,0,0,0,Unambiguous,CHLOR Control_100-800_Assigned.csv
CHLOR,3.6,499.218707078745,C24H36O11,O11,CHO,24,36,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,500.225983530905,499.21848554154,0.44287424552855,0.44,499,498.661275010608,0.338724989391892,7,0.458333333333333,1.5,-4,38.4789047687461,35,0.9,50,0.7,0,0,0,0,0,0,Unambiguous,CHLOR Control_100-800_Assigned.csv
CHLOR,1.6,495.223415657708,C25H36O10,O10,CHO,25,36,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,496.230692109868,495.22357091924,-0.312881759885722,0.31,495,494.670444767664,0.32955523233619,8,0.4,1.44,-2,38.1716036439538,35,0.9,52,0.7,0,0,0,0,0,0,Unambiguous,CHLOR Control_100-800_Assigned.csv
CHLOR,4.5,493.229989959253,C22H38O12,O12,CHO,22,38,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,494.237266411413,493.22905022764,1.90137748896336,1.9,493,492.679244946152,0.320755053848018,4,0.545454545454545,1.72727272727273,-8,38.0181789753692,34,0.9,46,0.8,0,0,0,0,0,0,Unambiguous,CHLOR Control_100-800_Assigned.csv
CHLOR,21.6,492.246157146844,C22H39NO11,NO11,CHNO,22,39,11,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,493.253433599004,492.24503464464,2.27571087730987,2.28,492,491.696510690251,0.303489309748954,4,0.5,1.77272727272727,-7,37.9424854689846,34,0.9,46,0.8,0,0,0,0,0,0,Unambiguous,CHLOR Control_100-800_Assigned.csv
CHLOR,3,491.25090430179,C23H40O11,O11,CHO,23,40,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,492.25818075395,491.24978566914,2.27245111171415,2.27,491,490.702369153415,0.29763084658498,4,0.478260869565217,1.73913043478261,-7,37.8659278554846,34,0.9,48,0.8,0,0,0,0,0,0,Unambiguous,CHLOR Control_100-800_Assigned.csv
CHLOR,17.2,486.257050026237,C20H41NO12,NO12,CHNO,20,41,12,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,487.264326478397,486.25559933074,2.97722492254333,2.98,486,485.714091060159,0.285908939841306,1,0.6,2.05,-11,37.4817596756077,33,0.9,42,1,0,0,0,0,0,0,Unambiguous,CHLOR Control_100-800_Assigned.csv
CHLOR,2.3,485.238767115348,C24H38O10,O10,CHO,24,38,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,486.246043567508,485.23922098304,-0.933411587921289,0.93,485,484.696945173066,0.303054826934385,6,0.416666666666667,1.58333333333333,-4,37.4035767257846,34,0.9,50,0.8,0,0,0,0,0,0,Unambiguous,CHLOR Control_100-800_Assigned.csv
CHLOR,2.5,485.203007013124,C23H34O11,O11,CHO,23,34,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,486.210283465284,485.20283547774,0.352800813802611,0.35,485,484.661225000891,0.338774999109489,7,0.478260869565217,1.47826086956522,-4,37.4007778407615,34,0.9,48,0.7,0,0,0,0,0,0,Unambiguous,CHLOR Control_100-800_Assigned.csv
CHLOR,5.6,484.241224263748,C20H39NO12,NO12,CHNO,20,39,12,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,485.248500715908,484.23994926694,2.62751313260142,2.63,484,483.700516186725,0.29948381327489,2,0.6,1.95,-10,37.3267096707,33,0.9,42,0.9,0,0,0,0,0,0,Unambiguous,CHLOR Control_100-800_Assigned.csv
CHLOR,1.8,481.229905655519,C21H38O12,O12,CHO,21,38,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,482.237182107679,481.22905022764,1.77387375186579,1.77,481,480.692560043756,0.307439956243741,3,0.571428571428571,1.80952380952381,-9,37.0951020522923,33,0.9,44,0.9,0,0,0,0,0,0,Unambiguous,CHLOR Control_100-800_Assigned.csv
CHLOR,6.9,477.271894341052,C23H42O10,O10,CHO,23,42,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,478.279170793212,477.27052111064,2.87119008296632,2.87,477,476.738968280082,0.261031719918265,3,0.434782608695652,1.82608695652174,-7,36.7905998125231,33,0.9,48,0.9,0,0,0,0,0,0,Unambiguous,CHLOR Control_100-800_Assigned.csv
CHLOR,1.6,475.219258473337,C22H36O11,O11,CHO,22,36,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,476.226534925497,475.21848554154,1.62303387257001,1.62,475,474.688624403914,0.311375596085782,5,0.5,1.63636363636364,-6,36.6327509225923,33,0.9,46,0.8,0,0,0,0,0,0,Unambiguous,CHLOR Control_100-800_Assigned.csv
CHLOR,2.6,472.093879539053,C15H23NO16,NO16,CHNO,15,23,16,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,473.101155991213,472.09440724574,-1.11542041357886,1.12,472,471.566735295669,0.433264704331179,5,1.06666666666667,1.53333333333333,-11,36.3924372075308,32,0.9,32,0.7,0,0,0,0,0,0,Unambiguous,CHLOR Control_100-800_Assigned.csv
CHLOR,4.5,471.24596711519,C20H40O12,O12,CHO,20,40,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,472.25324356735,471.24470029144,2.68250936759189,2.68,471,470.719769658393,0.280230341606966,1,0.6,2,-11,36.3270751341231,32,0.9,42,1,0,0,0,0,0,0,Unambiguous,CHLOR Control_100-800_Assigned.csv
CHLOR,2.3,469.243651391321,C24H38O9,O9,CHO,24,38,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,470.250927843481,469.24430636074,-1.39280834956299,1.39,469,468.71968973815,0.280310261850332,6,0.375,1.58333333333333,-3,36.1731986779154,33,0.9,50,0.8,0,0,0,0,0,0,Unambiguous,CHLOR Control_100-800_Assigned.csv
CHLOR,2.2,469.193071246732,C19H34O13,O13,CHO,19,34,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,470.200347698892,469.19266472234,0.864576969635943,0.86,469,468.669166071801,0.330833928198558,3,0.684210526315789,1.78947368421053,-10,36.1692262441923,32,0.9,40,0.8,0,0,0,0,0,0,Unambiguous,CHLOR Control_100-800_Assigned.csv
CHLOR,4,468.246388540521,C20H39NO11,NO11,CHNO,20,39,11,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,469.253664992681,468.24503464464,2.88521109689039,2.89,468,467.723540439958,0.276459560041758,2,0.55,1.95,-9,36.0963316228308,32,0.9,42,0.9,0,0,0,0,0,0,Unambiguous,CHLOR Control_100-800_Assigned.csv
CHLOR,1.5,465.235189932636,C21H38O11,O11,CHO,21,38,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,466.242466384796,465.23413560534,2.26132832572073,2.26,465,464.715704163339,0.284295836661045,3,0.523809523809524,1.80952380952381,-8,35.8647240044231,32,0.9,44,0.9,0,0,0,0,0,0,Unambiguous,CHLOR Control_100-800_Assigned.csv
CHLOR,1.7,465.198769828524,C20H34O12,O12,CHO,20,34,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,466.206046280684,465.19775010004,2.18729141883054,2.19,465,464.679324726241,0.320675273758809,4,0.6,1.7,-8,35.8619251194,32,0.9,42,0.8,0,0,0,0,0,0,Unambiguous,CHLOR Control_100-800_Assigned.csv
CHLOR,4.1,461.363698865497,C29H50O4,O4,CHO,29,50,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,462.370975317657,461.36363363204,0.141084671777046,0.14,461,460.848536037712,0.151463962287778,5,0.137931034482759,1.72413793103448,1,35.5669930834,33,0.9,60,0.8,0,0,0,0,0,0,Unambiguous,CHLOR Control_100-800_Assigned.csv
CHLOR,3.8,461.240198512456,C22H38O10,O10,CHO,22,38,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,462.247474964616,461.23922098304,2.11473175972716,2.11,461,460.725173586269,0.274826413731375,4,0.454545454545455,1.72727272727273,-6,35.5574228796308,32,0.9,46,0.8,0,0,0,0,0,0,Unambiguous,CHLOR Control_100-800_Assigned.csv
CHLOR,1.6,449.204144105898,C20H34O11,O11,CHO,20,34,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,450.211420558058,449.20283547774,2.90669693922946,2.91,449,448.702558745586,0.297441254413911,4,0.55,1.7,-7,34.6315470715308,31,0.9,42,0.8,0,0,0,0,0,0,Unambiguous,CHLOR Control_100-800_Assigned.csv
CHLOR,4.2,447.224588447092,C21H36O10,O10,CHO,21,36,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,448.231864899252,447.22357091924,2.27009262821995,2.27,447,446.725213476313,0.274786523686714,4,0.476190476190476,1.71428571428571,-6,34.4792959516462,31,0.9,44,0.8,0,0,0,0,0,0,Unambiguous,CHLOR Control_100-800_Assigned.csv
CHLOR,3.2,447.187528341151,C20H32O11,O11,CHO,20,32,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,448.194804793311,447.18718541394003,0.765129822082582,0.77,447,446.688194752018,0.311805247982306,5,0.55,1.6,-6,34.4764970666231,31,0.9,42,0.8,0,0,0,0,0,0,Unambiguous,CHLOR Control_100-800_Assigned.csv
CHLOR,2.8,437.203749801279,C19H34O11,O11,CHO,19,34,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,438.211026253439,437.20283547774,2.08649140293736,2.09,437,436.715564188454,0.284435811546018,3,0.578947368421053,1.78947368421053,-8,33.7084701484538,30,0.9,40,0.8,0,0,0,0,0,0,Unambiguous,CHLOR Control_100-800_Assigned.csv
CHLOR,2.3,433.04230790528,C19H14O12,O12,CHO,19,14,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,434.04958435744,433.04124946204,2.43853070709153,2.44,433,432.558768995653,0.441231004347458,13,0.631578947368421,0.736842105263158,1,33.3883481472462,31,0.9,40,0.3,0,0,0,0,0,0,Unambiguous,CHLOR Control_100-800_Assigned.csv
CHLOR,14.5,431.229822724066,C21H36O9,O9,CHO,21,36,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,432.237099176226,431.22865629694,2.69858169946714,2.7,431,430.748307651584,0.251692348416327,4,0.428571428571429,1.71428571428571,-5,33.2489179037769,30,0.9,44,0.8,0,0,0,0,0,0,Unambiguous,CHLOR Control_100-800_Assigned.csv
CHLOR,1.5,427.157721083457,C15H28N2O12,N2O12,CHNO,15,28,12,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,428.164997535617,427.15694792344,1.8057525047894,1.81,427,426.680752956045,0.319247043954874,3,0.8,1.86666666666667,-9,32.9357095673538,29,0.9,32,0.9,0,0,0,0,0,0,Unambiguous,CHLOR Control_100-800_Assigned.csv
CHLOR,10.1,424.198012622762,C21H31NO8,NO8,CHNO,21,31,8,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,425.205289074922,424.19769052254,0.757516969728482,0.76,424,423.724349332259,0.275650667741445,7,0.380952380952381,1.47619047619048,-1,32.7080743826692,30,0.9,44,0.7,0,0,0,0,0,0,Unambiguous,CHLOR Control_100-800_Assigned.csv
CHLOR,2.3,419.229848420647,C20H36O9,O9,CHO,20,36,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,420.237124872807,419.22865629694,2.83678817630861,2.84,419,418.761732626675,0.238267373324959,3,0.45,1.8,-6,32.3258409807,29,0.9,42,0.9,0,0,0,0,0,0,Unambiguous,CHLOR Control_100-800_Assigned.csv
CHLOR,1.9,405.213868354225,C19H34O9,O9,CHO,19,34,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,406.221144806385,405.21300623314,2.12229495277594,2.12,405,404.761402928808,0.238597071191521,3,0.473684210526316,1.78947368421053,-6,31.2477140527154,28,0.9,40,0.8,0,0,0,0,0,0,Unambiguous,CHLOR Control_100-800_Assigned.csv
CHLOR,8.5,396.127052378432,C13H23N3O11,N3O11,CHNO,13,23,11,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,397.134328830592,396.12598214904,2.69488008062654,2.69,396,395.684733372912,0.31526662708842,4,0.846153846153846,1.76923076923077,-7,30.5487122000923,27,0.9,28,0.8,0,0,0,0,0,0,Unambiguous,CHLOR Control_100-800_Assigned.csv
CHLOR,1.6,383.207505446301,C20H32O7,O7,CHO,20,32,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,384.214781898461,383.20752692474,-0.0559021677249697,0.06,383,382.779612522303,0.220387477697386,5,0.35,1.6,-2,29.5549848751462,27,0.9,42,0.8,0,0,0,0,0,0,Unambiguous,CHLOR Control_100-800_Assigned.csv
CHLOR,7.8,369.228165484619,C20H34O6,O6,CHO,20,34,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,370.235441936779,369.22826236624,-0.261675706023367,0.26,369,368.815882016508,0.184117983492001,4,0.3,1.7,-2,28.4796568321846,26,0.9,42,0.8,0,0,0,0,0,0,Unambiguous,CHLOR Control_100-800_Assigned.csv
CHLOR,3.5,365.197423962244,C20H30O6,O6,CHO,20,30,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,366.204700414404,365.19696223864,1.26083472709358,1.26,365,364.789641256125,0.210358743874963,6,0.3,1.5,0,28.1695568223692,26,0.9,42,0.7,0,0,0,0,0,0,Unambiguous,CHLOR Control_100-800_Assigned.csv
CHLOR,2.8,363.181218198669,C20H28O6,O6,CHO,20,28,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,364.188494650829,363.18131217484,-0.258042669293561,0.26,363,362.775686805918,0.224313194082185,7,0.3,1.4,1,28.0145068174615,26,0.9,42,0.7,0,0,0,0,0,0,Unambiguous,CHLOR Control_100-800_Assigned.csv
CHLOR,4.6,359.207506839321,C18H32O7,O7,CHO,18,32,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,360.214783291481,359.20752692474,-0.0557595640869037,0.06,359,358.806412528173,0.193587471826902,3,0.388888888888889,1.77777777777778,-4,27.7088310289923,25,0.9,38,0.8,0,0,0,0,0,0,Unambiguous,CHLOR Control_100-800_Assigned.csv
CHLOR,8.2,357.191921077518,C18H30O7,O7,CHO,18,30,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,358.199197529678,357.19187686094,0.123441310053859,0.12,357,356.793077387439,0.206922612561357,4,0.388888888888889,1.66666666666667,-3,27.5537810240846,25,0.9,38,0.8,0,0,0,0,0,0,Unambiguous,CHLOR Control_100-800_Assigned.csv
CHLOR,2.9,355.176275315544,C18H28O7,O7,CHO,18,28,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,356.183551767704,355.17622679714,0.136217419204701,0.14,355,354.779682313529,0.220317686470651,5,0.388888888888889,1.55555555555556,-2,27.3987310191769,25,0.9,38,0.7,0,0,0,0,0,0,Unambiguous,CHLOR Control_100-800_Assigned.csv
CHLOR,4.2,354.155732398195,C17H25NO7,NO7,CHNO,17,25,7,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,355.163008850355,354.15582570884,-0.262726247799202,0.26,354,353.760278943519,0.239721056480846,6,0.411764705882353,1.47058823529412,-1,27.3202386277692,25,0.9,36,0.7,0,0,0,0,0,0,Unambiguous,CHLOR Control_100-800_Assigned.csv
CHLOR,1.5,353.160739553885,C18H26O7,O7,CHO,18,26,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,354.168016006045,353.16057673334,0.459726844931366,0.46,353,352.766397117107,0.233602882892797,6,0.388888888888889,1.44444444444444,-1,27.2436810142692,25,0.9,38,0.7,0,0,0,0,0,0,Unambiguous,CHLOR Control_100-800_Assigned.csv
CHLOR,1.9,351.217413998647,C20H32O5,O5,CHO,20,32,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,352.224690450807,351.21769768014,-0.80539922609758,0.81,351,350.825241496545,0.174758503454655,5,0.25,1.6,0,27.0942287794077,25,0.9,42,0.8,0,0,0,0,0,0,Unambiguous,CHLOR Control_100-800_Assigned.csv
CHLOR,4.1,351.181183895079,C19H28O6,O6,CHO,19,28,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,352.188460347239,351.18131217484,-0.364236128740527,0.36,351,350.789051847834,0.210948152165599,6,0.315789473684211,1.47368421052632,0,27.0914298943846,25,0.9,40,0.7,0,0,0,0,0,0,Unambiguous,CHLOR Control_100-800_Assigned.csv
CHLOR,2.7,350.160790978159,C18H25NO6,NO6,CHNO,18,25,6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,351.168067430319,350.16091108654,-0.342025350798697,0.34,350,349.769798310761,0.230201689238868,7,0.333333333333333,1.38888888888889,1,27.0129375029769,25,0.9,38,0.7,0,0,0,0,0,0,Unambiguous,CHLOR Control_100-800_Assigned.csv
CHLOR,2.6,349.20199823733,C20H30O5,O5,CHO,20,30,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,350.20927468949,349.20204761634,-0.140998577850179,0.14,349,348.812076166473,0.187923833527236,6,0.25,1.5,1,26.9391787745,25,0.9,42,0.7,0,0,0,0,0,0,Unambiguous,CHLOR Control_100-800_Assigned.csv
CHLOR,2.3,349.16613813482,C19H26O6,O6,CHO,19,26,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,350.17341458698,349.16566211104,1.35939440267201,1.36,349,348.776256105673,0.223743894326958,7,0.315789473684211,1.36842105263158,1,26.9363798894769,25,0.9,40,0.7,0,0,0,0,0,0,Unambiguous,CHLOR Control_100-800_Assigned.csv
CHLOR,1.6,349.129328029593,C18H22O7,O7,CHO,18,22,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,350.136604481753,349.12927660574,0.146867973216809,0.15,349,348.739487102939,0.260512897060892,8,0.388888888888889,1.22222222222222,1,26.9335810044538,25,0.9,38,0.6,0,0,0,0,0,0,Unambiguous,CHLOR Control_100-800_Assigned.csv
CHLOR,13.3,347.243962640042,C18H36O6,O6,CHO,18,36,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,348.251239092202,347.24391243004,0.144177526186101,0.14,347,346.856226929225,0.143773070775183,1,0.333333333333333,2,-5,26.7885529909385,24,0.9,38,0.9,0,0,0,0,0,0,Unambiguous,CHLOR Control_100-800_Assigned.csv
CHLOR,5.2,347.186452475642,C20H28O5,O5,CHO,20,28,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,348.193728927802,347.18639755254,0.157737195066874,0.16,347,346.798780981188,0.201219018811855,7,0.25,1.4,2,26.7841287695923,25,0.9,42,0.7,0,0,0,0,0,0,Unambiguous,CHLOR Control_100-800_Assigned.csv
CHLOR,10.7,345.228276877954,C18H34O6,O6,CHO,18,34,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,346.235553330114,345.22826236624,0.041912835198873,0.04,345,344.842791899866,0.157208100134369,2,0.333333333333333,1.88888888888889,-4,26.6335029860308,24,0.9,38,0.9,0,0,0,0,0,0,Unambiguous,CHLOR Control_100-800_Assigned.csv
CHLOR,5.4,345.155196669045,C16H26O8,O8,CHO,16,26,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,346.162473121205,345.15549135564,-0.851295614035232,0.85,345,344.769793292971,0.230206707029083,4,0.5,1.625,-4,26.6279052159846,24,0.9,34,0.8,0,0,0,0,0,0,Unambiguous,CHLOR Control_100-800_Assigned.csv
CHLOR,1.6,344.058503534011,C8H15N3O12,N3O12,CHNO,8,15,12,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,345.065779986171,344.05829651614,0.599937412591569,0.6,344,343.674324735289,0.325675264710753,3,1.5,1.875,-9,26.5435056129462,23,0.9,18,0.8,0,0,0,0,0,0,Unambiguous,CHLOR Control_100-800_Assigned.csv
